created at,beneficiary,emitter,amount,status
2017-02-24 06:37:17 UTC,"Procore Technologies, Inc.",Takeda Pharmaceutical,120172,healthy
2017-03-25 14:13:20 UTC,Circle,FanAI Inc.,35283,healthy
2017-04-17 22:58:35 UTC,Illumio,Quizlet,6887,healthy
2017-11-23 04:46:15 UTC,ENGAGE,Meituan-Dianping,64564,suspicious
2018-02-14 01:21:39 UTC,Osmo,Mezi,20908,healthy
2017-12-02 05:06:10 UTC,LiveRamp,Yelp,11006,healthy
2017-05-03 03:16:38 UTC,CyberX,Honest Buildings,82316,healthy
2017-12-22 10:07:42 UTC,Affirm,Ancient Nutrition,59849,healthy
2017-02-16 08:03:05 UTC,Distil Networks,Blockchain,65110,healthy
2017-10-12 02:41:10 UTC,Alibaba,MedGenome Inc.,183605,healthy
2017-02-03 00:53:22 UTC,WalkMe,TurnKey Vacation Rentals,162118,healthy
2018-02-16 05:17:54 UTC,Doodhwala,Drive.ai,17903,suspicious
2017-06-05 15:00:30 UTC,LiveRamp,Rivigo,173610,healthy
2017-04-16 07:02:21 UTC,Atom Bank,ServiceNow,129789,healthy
2017-07-29 14:10:17 UTC,JW Player,Zwift,169160,suspicious
2017-10-31 13:14:44 UTC,Voicera,Cloudflare,16592,healthy
2017-04-08 13:43:14 UTC,Knotel,DecaWave,146186,suspicious
2018-03-10 00:47:47 UTC,IDEAYA Biosciences,Acorns,23360,suspicious
2017-07-24 20:39:56 UTC,Yelp,Icertis,74541,healthy
2017-10-31 00:02:16 UTC,FanDuel,BigID,59543,healthy
2017-10-31 12:16:03 UTC,PharmEasy,Fair,75024,healthy
2018-01-12 04:27:05 UTC,Split Software,Curatio Healthcare,79125,healthy
2018-01-16 08:27:25 UTC,Bazaarvoice,SaltStack,121638,suspicious
2017-12-22 11:47:12 UTC,Acquia,Osmo,31346,healthy
2017-04-21 08:09:45 UTC,OneWeb,Future Mobility,79671,suspicious
2017-08-03 09:35:26 UTC,Bitmain,JW Player,116500,suspicious
2017-05-09 06:28:45 UTC,Airtasker,Vectra Networks,199394,healthy
2017-08-11 06:39:26 UTC,Domo,Propel(X),47850,suspicious
2017-10-22 10:21:14 UTC,17zuoye,Bluecore,96163,suspicious
2017-07-29 03:38:14 UTC,Claire,Youku,19904,suspicious
2017-10-12 17:33:17 UTC,MedGenome Inc.,Circle,21860,healthy
2018-01-16 20:19:25 UTC,Voicera,Zagster,108994,healthy
2017-03-30 21:24:07 UTC,Storj Labs,Victorious,93024,suspicious
2017-05-21 02:17:12 UTC,Yelp,Foundation Medicine,40409,suspicious
2017-11-11 00:43:42 UTC,uBiome,China Unicom,117977,suspicious
2017-05-26 18:01:41 UTC,Evergage,Takeda Pharmaceutical,158314,suspicious
2018-02-14 23:19:21 UTC,Youku,Foundation Medicine,17673,suspicious
2018-02-02 22:53:53 UTC,KIXEYE,Gaana,68032,suspicious
2017-08-03 22:56:52 UTC,LiveRamp,"Phunware, Inc.",186701,suspicious
2017-10-13 16:08:40 UTC,Sea Limited,Drive.ai,156535,healthy
2017-08-18 00:32:14 UTC,DecaWave,Tesco,39841,suspicious
2017-11-16 12:08:42 UTC,Tinyclues,Blue Apron,23639,healthy
2017-09-26 04:18:45 UTC,uBiome,3D Systems,145471,healthy
2017-04-15 02:56:42 UTC,IHS Markit ,"Phunware, Inc.",110680,suspicious
2017-08-23 12:57:08 UTC,Yoox Net-a-Porter Group,Concur Technologies,67357,healthy
2017-06-11 06:54:59 UTC,Udaan,Distil Networks,84897,healthy
2017-10-27 10:15:48 UTC,Upskill (formerly APX Labs),Knotel,13670,suspicious
2017-07-05 06:47:19 UTC,DecaWave,Yelp,45652,suspicious
2017-06-10 06:25:14 UTC,"Nauto, Inc.",Kakao,111845,suspicious
2017-05-23 04:28:16 UTC,Bitt,Quizlet,126983,suspicious
2017-06-13 14:07:36 UTC,Health Catalyst,Domo,171541,suspicious
2017-05-09 18:36:53 UTC,Zwift,Quikr,137405,suspicious
2018-01-08 12:06:04 UTC,Crunchbase,Tesco,168903,healthy
2017-08-20 02:43:23 UTC,EVERFI,Acorns,48898,suspicious
2017-07-05 14:12:22 UTC,HomeAway,Vettery,178833,healthy
2018-03-19 02:47:50 UTC,SentinelOne,OneWeb,39542,healthy
2017-05-06 10:12:41 UTC,HCL Technologies,Vectra Networks,132,healthy
2017-11-03 06:36:39 UTC,Ancient Nutrition,Zagster,111088,healthy
2017-04-15 14:36:41 UTC,Evergage,Kahoot!,123860,healthy
2018-01-24 01:06:09 UTC,Nazara Technologies,IDEAYA Biosciences,74884,healthy
2017-08-06 11:35:15 UTC,Hyperloop Transportation Technologies,FanDuel,155273,suspicious
2017-06-18 21:16:05 UTC,Talkspace,Kobalt,144703,suspicious
2018-01-17 11:02:28 UTC,Jana,Magic,172471,suspicious
2017-10-17 02:11:32 UTC,Magic,Via,85355,healthy
2017-03-17 07:36:22 UTC,Relayr,Namely,85723,healthy
2018-01-21 09:08:59 UTC,Pantheon,PhonePe,137012,suspicious
2017-06-20 03:23:11 UTC,Payoneer,Arctic Wolf Networks,45373,suspicious
2017-04-13 11:14:33 UTC,Prelude Fertility,News Corp.,146115,suspicious
2017-04-11 02:36:08 UTC,JW Player,Personal Capital,93178,suspicious
2018-01-22 13:49:44 UTC,PharmEasy,Illumio,22501,suspicious
2017-06-26 17:25:46 UTC,Split Software,JW Player,75844,healthy
2018-01-13 13:10:12 UTC,Knotel,HQTrivia,101743,suspicious
2017-09-13 09:41:25 UTC,HealthCare.com,Avvo,194785,healthy
2017-11-29 03:23:29 UTC,Osmo,FireEye,11413,suspicious
2017-05-04 06:54:12 UTC,HealthCare.com,Octiv,28903,healthy
2017-12-05 17:31:27 UTC,Jana,Seeking Alpha,107286,suspicious
2017-03-24 21:41:44 UTC,Updater,Signal,168207,healthy
2017-02-07 08:38:43 UTC,Pinterest,Senti Biosciences,183200,suspicious
2017-06-02 10:07:17 UTC,Quizlet,Jamf,48552,healthy
2017-07-07 12:38:31 UTC,FanDuel,Jive Communications,63659,suspicious
2017-04-11 13:14:36 UTC,Victorious,Circle,181200,healthy
2017-08-25 23:00:00 UTC,Takeda Pharmaceutical,Leap Motion,65642,suspicious
2017-04-16 18:47:18 UTC,Affirm,ShipHawk,104967,healthy
2017-07-23 10:32:52 UTC,"DailyPay, Inc.",Rocket Lab,106897,healthy
2017-04-24 08:45:21 UTC,EVERFI,Yogome,198922,healthy
2018-02-25 11:50:13 UTC,Sea Limited,CyberX,4120,suspicious
2017-08-03 13:38:13 UTC,Urban Ladder,DecaWave,165329,suspicious
2017-11-02 14:45:19 UTC,Blue Apron,Moovit,22673,suspicious
2017-11-28 23:41:42 UTC,OneWeb,Wellthy Therapeutics Pvt Ltd,109789,healthy
2017-11-20 20:11:56 UTC,OneWeb,Signal Foundation,150181,suspicious
2017-02-02 23:56:37 UTC,TurnKey Vacation Rentals,Updater,25270,healthy
2017-10-23 20:55:14 UTC,Cofense,Dwolla,166401,healthy
2017-09-01 15:04:50 UTC,Magic,DecaWave,171129,suspicious
2018-01-12 03:27:29 UTC,Ford Motor Company,Puls,96040,healthy
2017-09-28 16:47:30 UTC,Bench,Ancient Nutrition,139546,healthy
2017-04-19 12:08:39 UTC,AppNexus,RedLock,102811,healthy
2017-11-07 20:44:22 UTC,Zum,Coinbase,180914,healthy
2017-04-20 20:33:03 UTC,Virtualitics,Payoneer,19032,healthy
2017-07-17 11:11:24 UTC,Overstock.com,FanDuel,33618,suspicious
2017-12-13 19:58:04 UTC,Wellthy Therapeutics Pvt Ltd,Vivino,137655,suspicious
2017-12-11 19:03:01 UTC,Signal Foundation,AWAL,93973,suspicious
2017-08-03 13:26:35 UTC,Hyperloop Transportation Technologies,Illumio,157683,healthy
2017-09-18 01:43:03 UTC,Seeking Alpha,17zuoye,146651,suspicious
2017-11-23 15:05:15 UTC,Blockchain,Ancient Nutrition,191988,healthy
2018-01-31 14:28:48 UTC,AirMap,Ancient Nutrition,144141,healthy
2017-06-04 05:41:49 UTC,Senti Biosciences,Avast,68128,suspicious
2017-06-02 17:23:45 UTC,Updater,PhonePe,111963,suspicious
2017-05-11 10:12:39 UTC,OneWeb,Tinyclues,159171,healthy
2017-12-01 16:32:54 UTC,Future Mobility,17zuoye,118628,healthy
2017-11-10 10:27:58 UTC,Airtasker,Wellthy Therapeutics Pvt Ltd,106511,suspicious
2017-09-12 21:53:52 UTC,News Corp.,Bluecore,77490,suspicious
2017-10-02 23:46:17 UTC,Talkspace,HubHaus,11552,suspicious
2017-02-10 19:58:11 UTC,Signal,Influenster,123406,suspicious
2017-07-28 11:57:13 UTC,Yoox Net-a-Porter Group,Ford Motor Company,134858,suspicious
2017-02-24 01:03:31 UTC,Storj Labs,Avast,98488,healthy
2017-05-30 10:13:30 UTC,Overstock.com,Osmo,151793,healthy
2017-05-13 10:13:26 UTC,Leap Motion,Talkspace,22683,healthy
2017-08-09 17:22:46 UTC,Airtable,EVERFI,192339,healthy
2018-02-23 16:19:12 UTC,Mezi,Yoox Net-a-Porter Group,181725,healthy
2017-06-24 20:53:15 UTC,"Nauto, Inc.",Deliveroo,116781,healthy
2017-03-01 05:56:36 UTC,FanDuel,Circle,54505,healthy
2017-08-29 15:09:28 UTC,Cloudflare,Virtualitics,118444,suspicious
2017-03-01 02:04:35 UTC,Ford Motor Company,Shopify,130567,suspicious
2017-03-21 05:43:32 UTC,Drive.ai,Talkspace,150694,suspicious
2017-06-24 08:04:58 UTC,Zagster,WuXi AppTec,64919,healthy
2017-02-16 06:45:45 UTC,Hotelogix,Leap Motion,43759,healthy
2017-09-18 11:38:43 UTC,Payoneer,RedLock,103672,suspicious
2017-12-13 12:36:51 UTC,PharmEasy,"Nauto, Inc.",37815,healthy
2017-11-06 14:34:59 UTC,Distil Networks,Acquia,59136,suspicious
2017-11-15 08:27:24 UTC,Index,Bitt,187880,suspicious
2017-11-27 01:56:38 UTC,Kakao,Affirm,17619,healthy
2017-10-11 07:03:12 UTC,Ucommune,Ledger,87629,healthy
2017-08-18 13:28:53 UTC,Doodhwala,Pepperfry.com,194223,suspicious
2018-02-16 14:40:19 UTC,OneWeb,Nazara Technologies,124550,suspicious
2017-02-13 09:19:46 UTC,Tesco,iQiyi,62769,healthy
2017-06-05 22:23:03 UTC,Health Catalyst,Curatio Healthcare,122061,healthy
2017-07-25 14:51:48 UTC,IDEAYA Biosciences,Jana,142688,healthy
2017-03-20 02:19:05 UTC,Pinterest,CyberX,74003,healthy
2017-10-10 09:06:32 UTC,Poka Inc.,Personal Capital,42962,suspicious
2017-08-10 07:45:28 UTC,Taulia,CleverTap,4776,suspicious
2017-03-18 07:31:18 UTC,Signal,ENGAGE,35378,suspicious
2017-09-30 06:28:02 UTC,Cognizant Technology Solutions,Drive.ai,69737,suspicious
2017-09-15 02:32:39 UTC,SentinelOne,Distil Networks,70620,healthy
2017-06-25 19:43:06 UTC,Vectra Networks,Ledger,147250,suspicious
2017-04-18 10:55:27 UTC,Avast,Poka Inc.,33230,suspicious
2017-11-13 08:05:13 UTC,PagerDuty,ServiceNow,144313,healthy
2017-11-25 11:43:59 UTC,Seeking Alpha,Concur Technologies,167805,healthy
2017-05-05 02:53:16 UTC,Doodhwala,Meituan-Dianping,162813,healthy
2018-02-22 10:14:14 UTC,bitFlyer,Index,67010,suspicious
2017-03-24 19:47:00 UTC,Drover,Ledger,4783,suspicious
2017-05-27 16:38:18 UTC,Bench,17zuoye,52305,suspicious
2017-09-07 13:00:41 UTC,3D Systems,ShipHawk,100067,healthy
2018-03-21 10:23:21 UTC,Alibaba,Kahoot!,47582,suspicious
2017-02-07 22:27:20 UTC,Senti Biosciences,WuXi AppTec,22070,healthy
2017-12-16 06:46:09 UTC,DataVisor,Nazara Technologies,180408,healthy
2017-12-29 10:15:29 UTC,Victorious,Gaana,37354,suspicious
2017-11-18 22:35:12 UTC,Vectra Networks,Bench,89802,healthy
2017-09-15 19:49:05 UTC,Voicera,The Walt Disney Company,145174,healthy
2018-03-14 06:42:56 UTC,Bancor,SoundCloud,32537,suspicious
2018-03-21 02:43:10 UTC,Payoneer,Mayo Clinic,138322,suspicious
2017-05-06 14:37:46 UTC,"Nauto, Inc.",SaltStack,142235,suspicious
2017-03-06 08:11:48 UTC,Evergage,Qihoo 360 Technology,179144,suspicious
2017-03-08 12:55:25 UTC,TurnKey Vacation Rentals,Domo,61307,healthy
2017-05-23 21:50:39 UTC,Intuit,BigID,86086,suspicious
2017-07-25 10:04:00 UTC,Avast,Overstock.com,19958,healthy
2017-03-21 21:33:26 UTC,OneWeb,HCL Technologies,197950,healthy
2017-07-06 02:42:39 UTC,Circle,Youku,194008,healthy
2017-05-23 21:32:16 UTC,Yelp,DecaWave,43747,healthy
2017-03-06 05:57:25 UTC,zulily,Split Software,143725,healthy
2017-02-17 19:00:49 UTC,Virtualitics,Bench,121832,suspicious
2018-02-01 07:45:25 UTC,Yelp,Alibaba,105640,healthy
2018-01-03 00:09:45 UTC,CleverTap,Virtualitics,6725,suspicious
2017-10-11 13:10:58 UTC,Bitmain,Shipt,125818,suspicious
2017-11-28 16:50:34 UTC,Power Ledger,Voicera,16531,suspicious
2017-08-13 00:48:37 UTC,HubHaus,Mayo Clinic,146647,suspicious
2017-07-16 07:53:53 UTC,Blue Apron,Cloudflare,56534,suspicious
2017-06-22 08:10:35 UTC,Tesco,Airtable,58501,healthy
2017-08-10 02:08:15 UTC,Siri,Kuaishou,69184,suspicious
2017-12-02 07:21:08 UTC,Payoneer,Health Catalyst,169516,suspicious
2018-02-17 11:10:11 UTC,Jana,"Phunware, Inc.",128564,healthy
2018-01-31 23:28:12 UTC,Gaana,PhonePe,84837,healthy
2018-03-19 11:48:55 UTC,Taulia,Shipt,155091,suspicious
2017-12-26 02:32:31 UTC,Pinterest,Verizon Communications,121514,suspicious
2018-02-04 21:52:35 UTC,Farfetch,RingCentral,79136,suspicious
2017-07-30 10:05:07 UTC,WuXi AppTec,Hotelogix,108728,healthy
2017-09-14 18:30:26 UTC,FirstEnergy Corp.,JW Player,146478,healthy
2017-09-26 12:20:04 UTC,PagerDuty,Acorns,5371,healthy
2017-09-02 02:08:32 UTC,KnowBe4,Deliveroo,21944,healthy
2017-07-20 20:37:08 UTC,Hyperloop Transportation Technologies,LiveRamp,136709,healthy
2018-02-23 18:49:34 UTC,Atom Bank,JW Player,40624,suspicious
2017-04-01 23:22:26 UTC,KIXEYE,HQTrivia,22409,suspicious
2018-03-01 15:47:26 UTC,Bancor,Hotelogix,46755,suspicious
2017-03-13 18:34:46 UTC,Peel,Knotel,38351,suspicious
2017-06-01 16:18:14 UTC,Illumio,Atom Bank,188855,healthy
2018-01-03 07:33:55 UTC,Payoneer,Peel,60299,healthy
2017-06-20 10:48:43 UTC,Withings,Zagster,137565,healthy
2017-08-30 20:25:14 UTC,DataVisor,Jive Communications,65693,suspicious
2017-04-20 01:21:05 UTC,Rocket Lab,"Procore Technologies, Inc.",190403,healthy
2017-05-04 03:50:16 UTC,Cognizant Technology Solutions,Moovit,148277,suspicious
2018-03-06 19:07:32 UTC,Senic,Octiv,70317,suspicious
2017-05-15 09:45:28 UTC,Pinterest,FireEye,177410,healthy
2017-09-11 10:27:41 UTC,TurnKey Vacation Rentals,Concur Technologies,132506,suspicious
2017-05-09 08:57:51 UTC,Deliveroo,Cloudera,21085,healthy
2017-11-05 22:26:33 UTC,China Unicom,IDEAYA Biosciences,127409,suspicious
2018-01-07 14:28:37 UTC,Humacyte,MedGenome Inc.,57552,healthy
2017-06-02 16:44:55 UTC,Pinterest,Sea Limited,67768,suspicious
2017-12-23 03:59:03 UTC,Family Pet,Affirm,78191,healthy
2017-11-30 05:36:38 UTC,Kahoot!,Namely,183860,healthy
2017-02-22 01:31:12 UTC,Sphero,Intuit,107518,healthy
2017-05-25 22:50:40 UTC,Zagster,Bancor,93405,suspicious
2017-06-14 10:26:07 UTC,Verizon Communications,Showpad,67749,suspicious
2017-02-19 08:57:25 UTC,Rivigo,LiveRamp,116003,healthy
2017-09-07 22:46:23 UTC,Jamf,Ucommune,173983,suspicious
2017-06-12 12:13:24 UTC,EVERFI,MedGenome Inc.,121479,suspicious
2017-11-15 20:56:45 UTC,"Procore Technologies, Inc.",Domo,17695,healthy
2017-09-21 10:12:20 UTC,Curatio Healthcare,bitFlyer,122954,healthy
2017-03-31 13:00:25 UTC,ENGAGE,OneWeb,51305,suspicious
2017-02-12 19:11:21 UTC,Peel,Namely,85112,suspicious
2017-04-27 13:13:40 UTC,Domo,Acquia,186008,suspicious
2018-01-08 11:36:01 UTC,Arctic Wolf Networks,uBiome,27054,healthy
2017-08-19 21:30:22 UTC,Yogome,Quikr,60889,healthy
2017-10-30 10:53:18 UTC,MedGenome Inc.,Cloudflare,198043,suspicious
2017-04-13 15:13:23 UTC,Rocket Lab,Crunchbase,38171,suspicious
2018-03-19 09:56:11 UTC,Qihoo 360 Technology,Dwolla,328,healthy
2017-05-08 14:46:24 UTC,Rivigo,Domo,171055,healthy
2017-02-25 10:03:31 UTC,Jiffy,Mayo Clinic,183460,suspicious
2017-11-07 23:04:51 UTC,IHS Markit ,First Solar,33411,suspicious
2017-02-03 21:27:10 UTC,Blockchain,MedGenome Inc.,111354,healthy
2017-08-06 05:11:01 UTC,Curatio Healthcare,FirstEnergy Corp.,15884,suspicious
2017-04-20 15:52:50 UTC,Relayr,Fair,45425,suspicious
2017-02-23 23:13:35 UTC,Shopify,Shopify,169548,suspicious
2018-01-07 20:27:46 UTC,Ford Motor Company,PhonePe,119374,suspicious
2018-03-15 15:19:05 UTC,FanAI Inc.,Zwift,61660,suspicious
2017-10-03 20:27:10 UTC,Icertis,HomeAway,9882,healthy
2018-01-11 14:53:43 UTC,Juicero,Future Mobility,9742,healthy
2017-11-21 14:05:33 UTC,Farfetch,Mezi,99314,healthy
2017-06-24 08:57:19 UTC,Drover,Pepperfry.com,144441,suspicious
2017-06-12 19:41:04 UTC,Kahoot!,SoundCloud,153584,suspicious
2017-09-30 21:28:31 UTC,The Walt Disney Company,Cloudera,102568,suspicious
2017-09-21 14:48:24 UTC,DataVisor,Ucommune,192999,suspicious
2017-12-05 11:15:35 UTC,Cognizant Technology Solutions,Chef,20749,healthy
2017-09-04 06:04:55 UTC,The Walt Disney Company,Yogome,39503,healthy
2017-08-26 21:20:27 UTC,Jiffy,Gfycat,184241,healthy
2017-06-13 02:18:40 UTC,RingCentral,Kobalt,182861,suspicious
2018-03-17 20:23:01 UTC,OneWeb,Blockchain,36316,suspicious
2017-06-30 20:26:02 UTC,HQTrivia,FireEye,121855,suspicious
2018-01-23 07:33:34 UTC,Overstock.com,Meituan-Dianping,51612,healthy
2017-05-15 23:40:21 UTC,Sun Basket,Namely,156917,suspicious
2017-05-31 14:29:03 UTC,"Nauto, Inc.",Intuit,11188,suspicious
2017-11-21 10:50:29 UTC,Pinterest,Fair,54108,healthy
2017-04-07 23:05:26 UTC,Personal Capital,Circle,73970,healthy
2017-06-02 01:32:40 UTC,Verizon Communications,Talkspace,62338,healthy
2017-09-19 17:31:11 UTC,Symantec,Gfycat,194466,healthy
2017-09-16 21:12:04 UTC,KnowBe4,FirstEnergy Corp.,194584,healthy
2017-07-16 11:07:34 UTC,Alibaba,Yoox Net-a-Porter Group,106513,suspicious
2017-03-28 23:06:05 UTC,Octiv,Blockchain,121243,healthy
2018-02-10 20:01:20 UTC,Udaan,17zuoye,1653,healthy
2017-11-02 10:40:47 UTC,Puls,TurnKey Vacation Rentals,150921,suspicious
2017-12-13 21:26:46 UTC,AppNexus,DecaWave,148438,healthy
2017-12-12 13:50:55 UTC,Bench,Urban Ladder,168165,suspicious
2017-05-10 17:08:49 UTC,"Procore Technologies, Inc.",Virtualitics,76947,suspicious
2017-08-10 18:01:51 UTC,Sun Basket,Alibaba,163738,suspicious
2017-06-14 05:10:48 UTC,CleverTap,DecaWave,36127,healthy
2018-01-20 01:33:39 UTC,TechCrunch,Senti Biosciences,112176,healthy
2017-12-11 00:54:41 UTC,Tinyclues,FanDuel,145698,healthy
2017-06-18 01:10:41 UTC,PharmEasy,Avast,19342,healthy
2017-09-28 20:41:53 UTC,Vettery,Cloudera,175538,healthy
2017-06-25 19:08:15 UTC,Jamf,Cloudflare,63864,suspicious
2017-02-04 12:03:13 UTC,3D Systems,Osmo,60346,suspicious
2017-05-04 02:28:48 UTC,WuXi AppTec,Claire,96882,healthy
2017-07-08 03:43:08 UTC,Sun Basket,Knotel,54224,suspicious
2017-10-24 03:08:52 UTC,Sun Basket,DecaWave,12615,healthy
2017-09-03 02:58:32 UTC,Bazaarvoice,OneWeb,60762,healthy
2017-05-13 14:39:43 UTC,IDEAYA Biosciences,Hyperloop Transportation Technologies,21446,healthy
2017-09-21 21:44:09 UTC,RingCentral,OneWeb,191428,healthy
2017-08-22 06:50:05 UTC,17zuoye,Kiddom,125156,suspicious
2018-03-17 11:59:07 UTC,Penny,Quizlet,195943,healthy
2017-08-15 22:29:13 UTC,IDEAYA Biosciences,ShipHawk,131275,healthy
2017-04-02 06:07:20 UTC,Kakao,Urban Ladder,121928,healthy
2017-03-01 14:51:41 UTC,17zuoye,comScore,106917,healthy
2018-01-08 22:08:28 UTC,Cognizant Technology Solutions,Bluecore,132742,suspicious
2017-07-15 17:09:41 UTC,Glooko,AppNexus,16995,healthy
2017-04-07 19:26:46 UTC,SoundCloud,Upskill (formerly APX Labs),41111,healthy
2017-11-07 09:23:52 UTC,Acorns,Sphero,82360,healthy
2017-06-27 09:42:05 UTC,IDEAYA Biosciences,Verizon Communications,148006,suspicious
2018-03-07 03:05:45 UTC,Airtable,Rivigo,151518,healthy
2017-05-27 21:07:16 UTC,Domo,Circle,154957,healthy
2017-02-25 07:24:23 UTC,Prelude Fertility,Distil Networks,43713,healthy
2018-01-17 21:06:06 UTC,Blue Apron,Vettery,181763,healthy
2018-02-18 22:52:33 UTC,Split Software,Split Software,102296,suspicious
2017-07-23 14:21:53 UTC,Influenster,BitPesa,60806,healthy
2017-10-25 16:39:37 UTC,Fair,KIXEYE,109120,healthy
2017-05-04 13:29:43 UTC,zulily,Dialpad,757,suspicious
2017-09-06 23:48:49 UTC,Kakao,FirstEnergy Corp.,31375,suspicious
2017-11-16 03:24:30 UTC,Dialpad,Vivino,118110,suspicious
2017-11-24 17:22:46 UTC,Vectra Networks,Qihoo 360 Technology,67554,healthy
2017-09-05 17:05:51 UTC,Fair,Fair,177240,healthy
2018-02-15 00:34:22 UTC,Airtable,HealthCare.com,80532,suspicious
2017-09-24 08:37:07 UTC,GeoSpock Ltd.,Storj Labs,81242,suspicious
2017-08-03 02:47:23 UTC,Kuaishou,Payfone,57055,healthy
2018-02-24 16:11:35 UTC,Seeking Alpha,Shopify,49269,suspicious
2017-05-11 01:38:13 UTC,GeoSpock Ltd.,PhonePe,126470,suspicious
2018-01-17 21:04:14 UTC,FireEye,Hyperloop Transportation Technologies,80202,suspicious
2017-10-04 04:49:25 UTC,Octiv,Victorious,89420,healthy
2017-05-22 01:27:26 UTC,ENGAGE,HealthCare.com,189695,suspicious
2018-02-15 03:32:19 UTC,Farfetch,First Solar,139944,suspicious
2017-12-26 13:09:35 UTC,Vectra Networks,Virtualitics,154435,suspicious
2017-09-03 20:17:03 UTC,Vivino,Knotel,157052,suspicious
2017-03-30 01:13:26 UTC,Affirm,First Solar,4762,healthy
2017-07-08 23:39:30 UTC,Moderna Therapeutics,Concur Technologies,4797,healthy
2017-04-11 08:09:09 UTC,Hyperloop Transportation Technologies,uBiome,99169,healthy
2017-11-04 05:39:34 UTC,Icertis,comScore,105411,healthy
2017-11-14 06:13:28 UTC,Puls,Doodhwala,32454,suspicious
2017-08-11 06:24:16 UTC,Pepperfry.com,Bench,86735,suspicious
2017-05-13 11:38:21 UTC,Concur Technologies,BitPesa,6848,healthy
2018-02-21 21:10:13 UTC,Bluecore,Bench,47837,healthy
2018-03-21 05:43:18 UTC,Siri,Cloudflare,73985,suspicious
2017-09-07 17:20:28 UTC,Personal Capital,Blockchain,60510,healthy
2017-11-20 02:29:40 UTC,Influenster,iQiyi,166055,suspicious
2017-12-01 20:22:19 UTC,Zagster,comScore,193254,suspicious
2017-09-06 18:14:40 UTC,FirstEnergy Corp.,IHS Markit ,64741,suspicious
2017-07-07 14:07:02 UTC,Vettery,Alibaba,72598,suspicious
2018-02-16 18:36:59 UTC,KnowBe4,iQiyi,69010,healthy
2017-11-03 12:00:02 UTC,RingCentral,Leap Motion,14303,suspicious
2018-03-03 03:29:59 UTC,Ucommune,EVERFI,188820,healthy
2017-08-01 03:01:20 UTC,Glooko,AppNexus,11755,suspicious
2017-03-23 10:29:27 UTC,Curatio Healthcare,AWAL,194895,suspicious
2017-06-13 22:56:12 UTC,Tesco,BigID,158607,healthy
2017-03-02 14:42:11 UTC,GeoSpock Ltd.,Kahoot!,3466,suspicious
2017-12-20 14:37:21 UTC,"Nauto, Inc.",Osmo,98739,healthy
2018-01-04 14:37:17 UTC,Propel(X),Mezi,188591,healthy
2017-05-29 20:36:23 UTC,Penny,GeoSpock Ltd.,166596,suspicious
2017-12-04 11:56:40 UTC,Luminoso,HomeAway,186665,suspicious
2017-08-22 18:30:11 UTC,Poka Inc.,Ledger,6375,healthy
2017-07-29 01:54:30 UTC,EVERFI,Pepperfry.com,136921,suspicious
2018-02-17 21:39:45 UTC,Mezi,Jive Communications,164194,suspicious
2017-05-05 07:50:58 UTC,KnowBe4,Curatio Healthcare,113734,suspicious
2018-02-05 15:19:11 UTC,Chef,Yelp,71172,healthy
2017-06-01 13:33:35 UTC,Senic,IDEAYA Biosciences,183060,healthy
2017-07-27 18:55:04 UTC,PhonePe,ServiceNow,79553,suspicious
2017-08-10 15:02:50 UTC,Ledger,Doodhwala,69571,healthy
2017-11-29 22:33:55 UTC,Drive.ai,3D Systems,91672,suspicious
2017-12-24 09:47:38 UTC,OneWeb,Acquia,100511,suspicious
2017-11-01 16:39:49 UTC,"DailyPay, Inc.",Magic,184330,healthy
2017-03-02 23:26:56 UTC,Index,Yelp,24363,healthy
2017-11-13 00:38:32 UTC,SentinelOne,Bench,79060,healthy
2017-09-14 02:33:49 UTC,Kuaishou,Cognizant Technology Solutions,72359,suspicious
2017-02-27 21:51:10 UTC,Atom Bank,Bancor,112699,suspicious
2017-02-16 02:15:30 UTC,Penny,Claire,40990,suspicious
2018-02-19 18:39:03 UTC,Apptio,Pantheon,190555,healthy
2017-09-02 16:01:42 UTC,Kahoot!,Airtable,43037,healthy
2017-10-06 17:04:24 UTC,Vettery,Yogome,196215,healthy
2017-12-20 13:30:27 UTC,Cognizant Technology Solutions,Ford Motor Company,161097,healthy
2017-02-21 20:41:47 UTC,Bazaarvoice,WuXi AppTec,178112,healthy
2017-11-28 03:39:06 UTC,Humacyte,Osmo,194318,suspicious
2017-07-01 23:53:21 UTC,Gfycat,Tesco,71940,suspicious
2017-10-24 22:41:39 UTC,Puls,FanDuel,33894,suspicious
2017-04-28 00:07:41 UTC,Puls,Osmo,155292,suspicious
2017-05-04 09:38:26 UTC,Peel,Tesco,96744,healthy
2017-08-22 03:38:26 UTC,Prelude Fertility,IFTTT,113979,suspicious
2018-01-31 03:40:47 UTC,Personal Capital,Qihoo 360 Technology,142992,healthy
2017-11-21 05:14:14 UTC,PagerDuty,Cognizant Technology Solutions,139180,suspicious
2017-04-10 05:26:30 UTC,Peel,Stitch Fix,61705,healthy
2017-05-24 07:41:49 UTC,Future Mobility,Blue Apron,163892,suspicious
